,Deal,Description,Episode,Category,Entrepreneurs,Location,Website,Amount Asked For,Exchange For Stake,Valuation,Season,Shark 1,Shark 2,Shark 3,Shark 4,Shark 5,Title,Episode-Season,Multiple Entreprenuers,Episode Code,Pitched Business Description,Deal Status,Shark(s) That Made a Deal
182,False,"Mother Nature does it again! Eco Nuts is all-natural laundry detergent that grows on trees. Related to the lychee, soapnuts (also called soapberries) naturally produce a mild surfactant that can be used for laundering clothes. Used for thousands of years by people in Asia, where these shrubs and small trees are common, you can now purchase your own soapnuts for your own laundry! From Eco Nuts, you can purchase these soapberries ready to use, de-seeded and sterilized with no added chemicals. To use them, just toss a few Eco Nuts into the wash with your clothes, and let them do their work. Eco Nuts are certified USDA organic and reusable.",6.0,Storage and Cleaning Products,Mona Weiss and Scott Shields,"Los Angeles, CA",http://econutssoap.com,"$175,000.00",15.00%,"$1,166,667.00",4.0,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Eco Nuts,4-6,True,406.0,natural soap nuts for laundry . natural soap nuts for laundry,No Deal Made,
183,True,Protein-infused flavored water.,6.0,Non-Alcoholic Beverages,Tania Patruno and Brandon Jacobs,"Woodbridge, NJ",http://www.pronrgusa.com,"$250,000.00",15.00%,"$1,666,667.00",4.0,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,PRO-NRG,4-6,True,406.0,energy-infused flavored water . energy infused flavored water,Deal Made,DJ
184,True,"A lobster roll food truck run by two cousins originally from Maine, operating in Southern California.",6.0,Specialty Food,Jim Tselikis and Sabin Lomac,"Los Angeles, CA",http://www.cousinsmainelobster.com,"$55,000.00",5.00%,"$1,100,000.00",4.0,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Cousins Maine Lobster,4-6,True,406.0,a food truck serving lobster from Maine . mobile food truck,Deal Made,BC
185,False,"Stretchy, creative beverage cozies.",6.0,Novelties,Zach Crain,"Wilmington, NC",http://www.freakerusa.com,"$200,000.00",10.00%,"$2,000,000.00",4.0,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Freaker USA,4-6,False,406.0,beer koozies . beer koozies,No Deal Made,
186,False,A modern take on the slip.,7.0,Undergarments and Basics,Shelton Wilder,"Los Angeles, CA",http://www.theshemie.com,"$60,000.00",20.00%,"$300,000.00",4.0,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,The Shemie,4-7,False,,,,
187,True,"Possibly the most successful product in Shark Tank history, Scrub Daddy is a smiley sponge that packs real cleaning power. Dip in warm water to make Scrub Daddy soft and squishy, or run cold water over it to make it firm for those tasks that require a more muscle. Safe on non-stick cookware, china, wood, stainless steel, and counter tops, Scrub Daddy is your go-to sponge for cleaning. Its round shape makes it ergonomically friendly for those times you have to clean the inside of a bottle or container, while the Scrub Daddy smile is also a wonderful tool for easily cleaning spoons and spatulas.",7.0,Kitchen Tools,,"Folcroft, PA",http://scrubdaddy.com,"$100,000.00",10.00%,"$1,000,000.00",4.0,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Scrub Daddy,4-7,False,407.0,"an innovative dish scrubbing tool . The phenomenon that is the Scrub Daddy. The perfect household cleaning tool works on just about anything you can think of. Not only is it suitable for typical household chores like doing the dishes, cleaning appliances and shower enclosures, but itâ€™s also useful for personal use, the outdoors and even washing your car.",Deal Made,LG
188,False,An ice cream treat that is safe for dogs.,7.0,Pet Products,Matt and Meg Meyer,"Denver, CO",http://cooltreatsfordogs.com,"$125,000.00",20.00%,"$625,000.00",4.0,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,The Bear & The Rat,4-7,True,407.0,dog-friendly frozen yogurt . dog-friendly frozen yogurt,No Deal Made,
189,True,"Focus Designs is the maker of the self-balancing unicycle, or the SBU for short. The SBU is a battery-powered unicycle with built-in sensors that keep the rider balanced and moving forward with no need for pedaling. The rider controls the SBU with just their natural leaning motions, and according to the company, it takes only about 20-30 minutes to learn. The SBU is strong yet lightweight, supporting over 300 lbs. on its mere 27-pound frame and accelerating to 10mph in just 3 seconds. The SBU reaches a max speed of 12.5 mph and can take hills of up to a 30% grade.",7.0,Cycling,Daniel Wood and David Martschinske,"Camas, WA",http://focusdesigns.com/,"$300,000.00",10.00%,"$3,000,000.00",4.0,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,The SBU Unicycle,4-7,True,,,,
190,True,A plastic lid that can turn any plate into an airtight container for food storage.,8.0,Kitchen Tools,Michael Tseng,"San Francisco, CA",https://www.platetopper.com/,"$90,000.00",5.00%,"$1,800,000.00",4.0,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,PlateTopper,4-8,False,408.0,airtight plate covers . airtight plate cover,Deal Made,LG
191,False,"The No Fly Cone is designed to be placed over dog, horse and cattle feces to trap flies. It is non-toxic and doesn't require any added attractant.",8.0,Pest Control,Bruce Gaither,"Los Angeles, CA",http://noflycone.com,"$25,000.00",15.00%,"$166,667.00",4.0,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,No Fly Cone,4-8,False,408.0,a fly trap that uses dog excrement as bait . a fly trap that uses dog excrement as bait,No Deal Made,
192,True,"Cool Wazoo is a cover that redirects heat back to its source while serving five different functions. It can be a swing cover, high chair cover, shopping cart cover, car shade and a changing pad.",8.0,Baby and Child Care,Ginelle Mills,"Walnut Creek, CA",http://www.thecoolwazoo.com,"$65,000.00",25.00%,"$260,000.00",4.0,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Cool Wazoo,4-8,False,408.0,"a 5-in-1 baby mat cover . the Original 5-in-1 Convertible Baby Changing Pad, Swing Insert, Highchair Cover, Car Shade and Shopping Cart Cover.",Deal Made,LG
193,False,"General computer proficiency classes taught remotely online, instead of in a classroom or home setting.",9.0,Online Services,David A. Cox,"Provincetown, MA",http://pcclassesonline.com,"$150,000.00",15.00%,"$1,000,000.00",4.0,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,PC Classes Online,4-9,False,409.0,a computer instruction service for baby boomers . a computer instruction service for baby boomers,No Deal Made,
194,False,A search engine for real estate.,9.0,Online Services,Bill Lyons,"San Francisco, CA",http://www.revestor.com,"$250,000.00",10.00%,"$2,500,000.00",4.0,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,ReVestor,4-9,False,409.0,a real estate search engine . a real estate search engine,No Deal Made,
195,True,"Ice Chips are sugar-free hard candy sweetened with Xylitol and smashed to bits into its distinctive ""ice chips"" shape. The business is run by two enterprising friends, Bev Vines-Haines and Charlotte Clary, who over their years of friendship have worked on a tons of ideas and projects until finally coming across Ice Chips. These two grandmothers have 37 grandchildren between them and wanted to make a candy that was healthy yet tasted good enough that their brood would like it too.",9.0,Specialty Food,Beverly Vines-Haines and Charlotte Clary,"Yelm, WA",https://www.icechipscandy.com,"$250,000.00",15.00%,"$1,666,667.00",4.0,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Ice Chips Candy,4-9,True,,,,
196,True,Costumes that instantaneously transform the wearer from a human into a motorized vehicle.,9.0,Costumes,Drew Beaumier,"Burbank, CA",http://www.drivesuits.com,"$150,000.00",20.00%,"$750,000.00",4.0,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Drive Suits,4-9,False,409.0,motorized vehicle suits . motorized vehicle suits,Deal Made,KOL
197,False,A subscription service for neckwear.,10.0,Men's Accessories,David Powers and Scott Tindel,"New York, NY",https://freshneck.com/,"$100,000.00",25.00%,"$400,000.00",4.0,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Tie Try,4-10,True,410.0,a neck tie mail-order rental service . a neck tie mail-order rental service,No Deal Made,
198,True,Caffeine-free nutrition shot designed and tested by special ops forces.,10.0,Specialty Food,Rob Dyer,"San Diego, CA",http://www.ruckpack.com,"$75,000.00",10.00%,"$750,000.00",4.0,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Ruckpack,4-10,False,410.0,"a caffeine free energy drink developed by U.S. special forces . Looking for a legitimate energy drink? RuckPack is it. Created and tested by U.S. Special Operations Forces, RuckPack is an energy shot and nutritional supplement that redefines the energy drink. With 5g of Frutose, Vitamins B6 and B12 and Alpha GPC, RuckPack gives you an immediate short term boost of energy and peak performance nutrition. There is no caffeine or empty energy in these bottles, so you will avoid the shakes and jolts youâ€™d sometimes get with other energy solutions.",Deal Made,KOL+RH
199,False,An online boutique where brides can buy and resell used wedding dresses.,10.0,Weddings,Jackie Courtney,"Brooklyn, NY",http://www.nearlynewlywed.com,"$35,000.00",10.00%,"$350,000.00",4.0,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Nearly Newlywed,4-10,False,410.0,"a bridal dress boutique which buys, sells, and rents online . a bridal dress boutique which buys, sells, and rents online",No Deal Made,
200,False,An atmospheric dinner and drinks cruise.,10.0,Entertainment,Shane Cianciolo and Nathan Buffett,"Long Beach, CA",,"$105,000.00",20.00%,"$525,000.00",4.0,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Corks Away,4-10,True,410.0,a wine cruise business . a wine cruise business,No Deal Made,
201,False,A nightlife fashion accessory that replaces a handbag by allowing the wearer to carry her essentials around her leg instead.,11.0,Women's Accessories,Connor Pastoor and Jillian Jaccard,"Los Angeles, CA",,"$100,000.00",20.00%,"$500,000.00",4.0,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Partie Poche,4-11,True,411.0,a fashion accessory for women that replaces a handbag by carrying her phone and essentials around her leg . a fashion accessory for women that replaces a handbag by carrying her phone and essentials around her leg,No Deal Made,
202,True,"A company that rents live, potted Christmas trees as an eco-friendly and good-spirited alternative to cut trees.",11.0,Holiday Cheer,Scott Martin,"Redondo Beach, CA",http://www.livingchristmas.com,"$150,000.00",30.00%,"$500,000.00",4.0,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,The Living Christmas Tree Company,4-11,False,,,,
203,False,Lactose-free fudge treats made from goat's milk.,11.0,Specialty Food,Donna McCue,"East Hampton, NY",http://www.fat-assfudge.com,"$250,000.00",5.00%,"$5,000,000.00",4.0,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Fat Ass Fudge,4-11,False,411.0,a homemade fudge company . a homemade fudge company,No Deal Made,
204,True,A kid-friendly cappuccino bar that both parents and children can enjoy.,11.0,Baby and Children's Entertainment,Lucinda Lent and Juliet Boydstun,"Studio City, CA",http://www.thecoop-la.com,"$150,000.00",15.00%,"$1,000,000.00",4.0,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,The Coop,4-11,True,411.0,a children's party place . a childrenâ€™s party place,Deal Made,BC
205,True,"Prepackaged, peel-off face paint in a wide variety of designs.",12.0,Novelties,Doug Marshall,"Tyler, TX",http://www.thegamefacecompany.com,"$450,000.00",25.00%,"$1,800,000.00",4.0,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,The Game Face Company,4-12,False,,,,
206,True,Professional-quality hair care products for children without harsh chemicals.,12.0,Baby and Child Care,Megan Gage,"Denver, CO",http://hottot.com,"$50,000.00",15.00%,"$333,333.00",4.0,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Hot Tot,4-12,False,412.0,professional hair products for children . professional childrenâ€™s hair products,Deal Made,MC
